idplaces	name	country	country_code	longitude	latitude
3d9959af4bc1fbfb	Miranda de Ebro	España	ES	-2.945068	42.6869753
3db5f382a65a8a54	Huejotzingo	México	MX	-98.40471629999999	19.1589453
3dd227cac78a81ba	Encinas Reales	España	ES	-4.488345799999999	37.2745048
3df3a14dfc52dd05	Sant Gregori	España	ES	2.7607657	41.989401
3df4f427b5a60fea	San Antonio	United States	US	-98.49362819999999	29.4241219
3df7938eab3fb108	St. Just	United States	US	-66.0017475	18.3704639
3e0de4364137db16	Alijó	Portugal	PT	-7.4749657	41.2772291
3e248704e132aeb5	Benicasim	España	ES	0.0641504	40.055385
3e3f3da789769440	Tulipanes	México	MX	-99.18852079999999	18.9344598
3e651c574ee65612	Hato Rey Norte	United States	US	-66.069245	18.4221926
3e7c47022ababfb7	Palomera	España	ES	-2.0490589	40.0673588
3ea1e045ee1f4957	Montuïri	España	ES	2.9819309	39.5678701
3eab1ee9e0719efe	la Pobla de Lillet	España	ES	1.9753088	42.2445647
3eea9ae0ebd23ed7	Martiherrero	España	ES	-4.780162199999999	40.67478800000001
3eebc89148fa533b	Agüimes	España	ES	-15.4463485	27.9018327
3ef6721678ca265f	Valsequillo de Gran Canaria	España	ES	-15.4982481	27.9915528
3f08bb445ff473e5	Villa Corzo	México	MX	-93.2674373	16.1818345
3f1b265284239a79	Campo de San Pedro	España	ES	-3.5471135	41.430513
3f1e6186c79e4586	Híjar	España	ES	-0.4490575	41.1732193
3f24c3651838fb99	Tierra del Fuego Antártida e Islas del Atlántico Sur	Argentina	AR	-68.3242061	-54.805399800000004
3f4af9fe5f7e1813	Romangordo	España	ES	-5.7003715	39.742002
3f5102bbac88f700	Alhaurín de la Torre	España	ES	-4.5598636	36.6598945
3f5191add68cb72e	Alcañizo	España	ES	-5.1060802	39.9030799
3f5b076681015b4b	Magán	España	ES	-3.933020999999999	39.9596149
3f632fe0c3770e29	Segovia	España	ES	-4.108806899999999	40.9429032
3f7a61134c2edeb3	Sant Pere de Vilamajor	España	ES	2.3912362	41.7059896
3f7a6158324f3e9f	El Puerto de Santa María	España	ES	-6.258836899999999	36.6393281
3f954e57f0d0b7b4	Nuevo Laredo	México	MX	-99.549573	27.4779362
3f975025fca81785	Abenójar	España	ES	-4.3552284	38.8792998
3fa3c9baefd9a6e6	Valladolid	México	MX	-88.20224879999999	20.68964
3fc1d13b76f8a1fc	Almendralejo	España	ES	-6.4058423	38.6914575
4002220e20b05a15	Miajadas	España	ES	-5.9021324	39.1547405
405c859599d4c960	Bosque de Chapultepec II Sección	México	MX	-99.19549699999999	19.4149803
40a4653f188e8b20	San Pedro	México	MX	-102.9838564	25.7572143
40ae998cf3995b73	Colmenarejo	España	ES	-4.0167486	40.5609399
4115e6087f3dc0c7	Francisco I. Madero	México	MX	-99.0904574	20.2451132
419c71a3af3c7e3e	La Villa de Don Fadrique	España	ES	-3.2169622	39.6143232
41c6a58f77a76926	Tapachula	México	MX	-92.26342059999999	14.9055599
41d3bf34f8535beb	Llinars del Vallès	España	ES	2.3912362	41.6262792
41dee56b76bb7c77	Emiliano Zapata	México	MX	-99.1843676	18.8478608
41e7e2ed230febe9	Vitorino	Brasil	BR	-52.7847726	-26.2687648
41ea179c17da478d	Santa Bàrbara	España	ES	0.4927542999999999	40.7145478
41f2438aba8761d4	La Pobla de Montornès	España	ES	1.4150863	41.1773734
42304af65b7d9ca4	Amposta	España	ES	0.5801695	40.7067997
4237f68161faa29b	Candelaria	United States	US	-66.2188676	18.4131339
423f150631ea22a3	Marugán	España	ES	-4.3834962	40.8945355
427983038ed2d663	Torre del Campo	España	ES	-3.8999013	37.7696554
428cf6696624b1e9	El Molar	España	ES	-3.5825347	40.7351603
429521da4824fe07	Granollers	España	ES	2.2870889	41.60619270000001
42a9fa52659edefd	Val de San Vicente	España	ES	-4.469676499999999	43.3677236
42d7d0350d479d5c	Durango	México	MX	-104.6587821	24.5592665
42e46bc3663a4b5f	Fort Worth	United States	US	-97.3307658	32.7554883
42fc88954d3cd7f2	Fernán-Núñez	España	ES	-4.725166	37.6692292
42fe2be6bb047b8a	Tecomán	México	MX	-103.8738031	18.9173829
430013511749a56f	Noia	España	ES	-8.8882891	42.78427569999999
430ca9a4d5c34593	Loja	España	ES	-4.149075	37.1661897
4324757f068fc526	Villamartín	España	ES	-0.7562517	37.9409418
434ac8e7a27fb204	Santa Cruz de la Zarza	España	ES	-3.1888765	39.9810073
43702cccad3a45b3	San Martín de Valdeiglesias	España	ES	-4.4035034	40.3635617
4390793538eb83be	Sant Just Desvern	España	ES	2.0666616	41.383333
43bf7210cd175772	El Salvador	El Salvador	SV	-88.89653	13.794185
43fc736c368ec71b	Pedro Martínez	España	ES	-3.2294548	37.5028017
4403b053b0ce842b	Garrafe de Torío	España	ES	-5.5230187	42.7327039
444f757437007080	Cantabria	España	ES	-3.9878427	43.1828396
447c832f2d18f6e4	Castelginest	France	FR	1.428006	43.693262
448e232372ebb007	Vadocondes	España	ES	-3.5730444	41.6399331
449c41a01ecef671	Los Llanos de Aridane	España	ES	-17.9122017	28.6577222
44a5545331e3af09	Pollença	España	ES	3.0162026	39.8771939
44ab20a17df0de2c	Colomiers	France	FR	1.336579	43.612189
44be7183fb8c022e	Ixtlahuaca	México	MX	-99.7650659	19.5699879
44e36608639aa7f7	Salto Abajo	United States	US	-66.70696029999999	18.2764456
44f1c957b862f10f	Sabana Llana Norte	United States	US	-66.0166157	18.4085054
4514b0ad14728fd0	Soorts-Hossegor	France	FR	-1.3976871	43.6646192
451c35a37905e921	Benahavís	España	ES	-5.0455575	36.5204891
451c8b0158deeeac	Molinillo	España	ES	-5.944603799999999	40.4697026
453dc4ef63a242d2	Don Benito	España	ES	-5.8618982	38.954463
45740a97231f1404	Coomonte	España	ES	-5.8149476	42.1156645
45817c472310385e	Derio	España	ES	-2.8849016	43.2955357
45860d020c61d276	Agaete	España	ES	-15.6996738	28.1002592
458b7e66e7af8871	Faura	España	ES	-0.2637108	39.7259095
4593463bd69a7a0a	Huétor de Santillán	España	ES	-3.5150142	37.2228363
45977d2792e30f06	Briones	España	ES	-2.7845667	42.543695
45aaa375e43f45ae	Mendavia	España	ES	-2.1993337	42.4439698
45b28c565db8bae6	Benamocarra	España	ES	-4.160334499999999	36.7915103
45b4edca3abb0d97	Torres de la Alameda	España	ES	-3.3615643	40.4054714
45b7fdd849304f2e	Yauhquemecan	México	MX	-98.1830291	19.4139157
45fd3c8802a325d0	Moraleja de Enmedio	España	ES	-3.8606776	40.2596189
4609c9bdcf6189fd	La Torre	España	ES	-4.9656113	40.5897295
461194338ffbe5e3	Benacazón	España	ES	-6.196458499999999	37.3527667
464a1949c9a9daa1	Friol	España	ES	-7.795496300000001	43.0318324
464d8c199a4454d7	La Rambla	España	ES	2.1728297	41.3814899
465941797a25efc7	Viñuela	España	ES	-4.1414604	36.8630324
469cdd693dc391e8	Carmen	México	MX	-100.3638252	25.9375976
46eb1a369b222202	Alboraya	España	ES	-0.3510141	39.4989552
47026e91cb493b57	Bahía de Banderas	México	MX	-105.2480864	20.8074834
4721805e8f35a989	Camponaraya	España	ES	-6.6673978	42.5784571
474092a9a6cdee70	Daganzo de Arriba	España	ES	-3.4574079	40.54502979999999
4742abc0e2abed75	Chiclana de la Frontera	España	ES	-6.1461102	36.4165052
477afa2a9abf7475	Tamaulipas	México	MX	-98.8362755	24.26694
479a1b0cecc2c3be	Burjassot	España	ES	-0.4135963	39.5096699
47a3cf27863714de	Chile	Chile	CL	-71.542969	-35.675147
47bdf442cdbbb73e	Vinarós	España	ES	0.4747301	40.4679855
47dc5037be4804a1	Salamanca	España	ES	-5.663539699999999	40.9701039
47e9562311a41734	Ortíz	United States	US	-66.2188676	18.3464828
47fefef2aa2f95f8	Plentzia	España	ES	-2.9464435	43.4046859
4828807a99558d5e	El Poal	España	ES	0.8561949	41.678418
48a79d708a493f38	Florencio	United States	US	NA	NA
492827c02aad3644	Cambrils	España	ES	1.0603606	41.0666754
4959234996f63d0d	Tomiño	España	ES	-8.7424885	41.9924192
49737ca0cd856064	Cuautitlán	México	MX	-99.1648692	19.6726588
497c847d8289ac5e	Cabra	España	ES	-4.4425169	37.4733595
4991e7a54b32e508	Burguillos del Cerro	España	ES	-6.5996963	38.4044531
49964348c1aa7905	Jerez	México	MX	-102.9876221	22.6468746
49d79ae05e6a31cc	Azpeitia	España	ES	-2.2667322	43.1825979
49ddd4324e62b405	Churriana de la Vega	España	ES	-3.6448642	37.1457019
49def69b504e1e07	Horche	España	ES	-3.0632544	40.5656435
49e75449c089882f	Emiliano Zapata	México	MX	-91.77666699999999	17.795556
4a18b9cf6bc6b3d3	Torrelaguna	España	ES	-3.5395265	40.8275222
4a48243dbd8e054f	Leganés	España	ES	-3.7686545	40.3319506
4a80e349f3b89126	Villamanta	España	ES	-4.1091663	40.2986037
4a8b91f879bb535a	Rafal	España	ES	-0.8499524	38.1032847
4afa2757051c5192	Buenos Aires	Argentina	AR	-58.3815591	-34.6036844
4b14262f494b2930	Sanlúcar la Mayor	España	ES	-6.2017649	37.3870837
4b188fc44438e311	Berriatua	España	ES	-2.4682816	43.3090367
4b2c947ff4b61abd	Petrolera	México	MX	-101.4283241	26.9494533
4b35cbc1d7271abb	El Escorial	España	ES	-4.1477268	40.5890408
4b67229a5aa9a43b	Castellgalí	España	ES	1.8435319	41.6747239
4b9638c2a43588f1	Cataño	United States	US	-66.1355775	18.4465355
4bc7eed555636cf8	Amazonas	Colombia	CO	-71.5723953	-1.4429123
4c02bed1e7e94358	Olèrdola	España	ES	1.7246856	41.3181561
4c279f35030e65ea	Castro-Urdiales	España	ES	-3.2156354	43.3688221
4cdf625ea93d8d1f	Cuevas del Becerro	España	ES	-5.0455575	36.8754742
4ce9e70e4d680fd8	Cuetzalan del Progreso	México	MX	-97.5233705	20.0176353
4ced5877146f1bc8	Adra	España	ES	-3.0476046	36.775367
4d1aa029c3902739	L'Arboç	España	ES	1.6020337	41.2659877
4d295c7f2131d1d6	San Bartolomé	España	ES	-13.6117649	29.0010487
4d3b316fe2e52b29	Argentina	Argentina	AR	-63.61667199999999	-38.416097
4d6cc5b62f861da2	Sabana Abajo	United States	US	-65.9809329	18.41484
4db8d546b3f8bcf4	Barro	España	ES	-8.6220959	42.5541451
4dbbd37fa5bbfa2e	Mota del Marqués	España	ES	-5.1784019	41.6330648
4e03c48cfd3b60fd	Mengíbar	España	ES	-3.8082965	37.9712748
4e2a9168f0879d79	Yecla	España	ES	-1.110112	38.6122134
4e43cac8250a8b20	Ecuador	Ecuador	EC	-78.18340599999999	-1.831239
4e51dcd7e0471448	Río Negro	Argentina	AR	-63.0266339	-40.8261434
4e919f698319019d	Puebla	México	MX	-97.6711959	20.5077822
4e947d76870ea03c	Sayula	México	MX	-103.5998678	19.8829821
4ea4a043ab575657	27 de Septiembre	México	MX	-97.4640041	20.537279
4ec86425740d2f67	Los Santos de Maimona	España	ES	-6.382451199999999	38.449233
4ecb58704564d392	Córdoba	España	ES	-4.7793835	37.8881751
4ecd7c95b51819d7	Adeje	España	ES	-16.7338211	28.1220604
4ed3bf32e33a6fb3	Ixtaczoquitlán	México	MX	-97.063289	18.8608694
4ef6d3f54fc946f0	Santa Lucía de Tirajana	España	ES	-15.5401365	27.9101389
4f07805c71af8bd4	Villanueva de Algaidas	España	ES	-4.449727	37.1837988
4f37dfc7205561e9	Navaluenga	España	ES	-4.7044758	40.4096173
4f3c95e0a936049b	Dorado	United States	US	-66.2676683	18.4588347
4f447f0e9d54497d	Monda	España	ES	-4.8319736	36.6296725
4f46c3598d83805f	Cella	España	ES	-1.2818815	40.4521911
4f5093eced36696d	La Palma del Condado	España	ES	-6.5529858	37.3867644
4f6cc1a5206ffe7b	Majaelrayo	España	ES	-3.3017564	41.1124696
4f862e2fb9beb337	Caniles	España	ES	-2.7244889	37.4355237
4fbc8c1e0f01deeb	Palomero	España	ES	-6.2761016	40.2473142
4fd63188b772fc62	Laredo	United States	US	-99.5075519	27.5035613
4fe905a50f8c34ae	Três de Maio	Brasil	BR	-54.2344541	-27.7841804
4ff951590f6df97a	Cuevas de San Marcos	España	ES	-4.4143508	37.267269
500a5bb7cc5c9ec1	El Campello	España	ES	-0.397816	38.4289804
502882b03d74b25e	Ixtapan de la Sal	México	MX	-99.6760096	18.8390501
502dabb48d639c70	Galicia	España	ES	-8.1338558	42.5750554
50307200f5c4d8fc	Alcalá la Real	España	ES	-3.9241021	37.4645203
503f50167d4f641c	Salou	España	ES	1.1315926	41.0777465
5047a6a1646965ed	Boiro	España	ES	-8.883353800000002	42.647476
5049c7f4a4d04b42	Humanes de Madrid	España	ES	-3.8209585	40.2596169
504ee1a7d3b8152b	Ocoyoacac	México	MX	-99.4615527	19.2724803
505b7417d88eed5a	Hendaya	France	FR	-1.766148	43.359399
507a015cba6ef518	Málaga	España	ES	-4.4259962	36.7167456
5089b9e924709386	Trujillo Alto	United States	US	-66.014613	18.370394
50b73e572c88be9c	Cuautla	México	MX	-98.9548261	18.8126047
50e75e1888a368a7	Villa de Guadalupe	México	MX	-100.7586851	23.3737601
5112844b06d86f06	Arcos Vallarta	México	MX	-103.3803903	20.6733373
5117cbc4281de410	Grajal de Campos	España	ES	-5.0201964	42.320446
511a7307e175a7fa	Pau	France	FR	-0.370797	43.2951
511e174a7fe802b4	Los Corrales de Buelna	España	ES	-4.0669902	43.2597761
51246be4249b4c80	Cadalso de los Vidrios	España	ES	-4.4426499	40.3015944
51384e54db589943	Dénia	España	ES	0.1050557	38.8387992
51563e339ae68b84	San Agustín del Guadalix	España	ES	-3.6163061	40.6788466
517341f21b1e69b6	Pedrera	España	ES	-4.8957161	37.2249556
51b645c072dd05b5	Jojutla	México	MX	-99.1781178	18.6144195
51c486f4a3e9f3f3	Bizkaia	España	ES	-2.6983868	43.2204286
51e8aa9c79b79e0e	Sanxenxo	España	ES	-8.8252502	42.416489
523b6f47157f7965	La Puebla de Cazalla	España	ES	-5.314171399999999	37.2223653
523babfa4fbbcf76	Corvera de Asturias	España	ES	-5.8881542	43.5149529
523fe163d562bf06	Otura	España	ES	-3.657254199999999	37.0750235
5253eba839b3d13c	Cenicientos	España	ES	-4.4658148	40.2624728
5271c69733a1844d	San Roque	España	ES	-5.384431699999999	36.2104615
528fc168bb2d0595	Ribadesella	España	ES	-5.056101200000001	43.463085
5298460fd67d2d6d	Móra la Nova	España	ES	0.6500357	41.1043311
52d04cba03ddef94	Douglas	United States	US	-109.5453447	31.3445471
52f0c151ae313a68	Guaro	España	ES	-4.8345654	36.6564859
533987e1efa060af	Banderilla	México	MX	-96.94432429999999	19.5939573
53449776a2bfcf06	Fortuna	España	ES	-1.1544963	38.2054404
5347a6b29895469e	Galaroza	España	ES	-6.7126096	37.925442
5361b1ecf50f3508	la Garriga	España	ES	2.2778128	41.6803805
537cf458cde3fd39	Alcañiz	España	ES	-0.1335373	41.0510353
539fc5395cbd9702	Iguala de la Independencia	México	MX	-99.5397344	18.3448477
53da3b53320822a8	Lora del Río	España	ES	-5.52761	37.6556349
53df4046d9e354b5	Teo	España	ES	-8.5158077	42.7670593
53f329aecf8711d4	La Nucia	España	ES	-0.1261013	38.6057121
54186730d7d4449d	Medianeira	Brasil	BR	-54.0932225	-25.2952784
5432caea3dfd1b27	Écija	España	ES	-5.0826742	37.5414656
545ff09ac88c18c9	Tacoronte	España	ES	-16.4133213	28.4797948
5465176413158677	Olivenza	España	ES	-7.1026661	38.6826443
547fe91108bd744c	San Juan	United States	US	-66.0664874	18.42376
5482108831148f3c	Salta	Argentina	AR	-65.4231976	-24.7821269
54cee77965f93f9d	Calonge de Segarra	España	ES	1.4918235	41.7410449
54f95c09e5300337	Quintanar de la Orden	España	ES	-3.0400945	39.59411559999999
55066be1721898d3	Aranjuez	España	ES	-3.6040527	40.0305018
5506eb76ced8bec2	San Bartolomé de las Abiertas	España	ES	-4.7186994	39.827746
55198c2eaf5581e6	Vélez-Blanco	España	ES	-2.0953297	37.6912699
551d4042f8cad9fa	La Iglesuela	España	ES	-4.7497457	40.233339
554b936441710646	Tlayacapan	México	MX	-98.98250829999999	18.960767
55585531c0884bc1	Colmenar Viejo	España	ES	-3.7710457	40.6626481
55820bdd0df9b1e4	Ji-Paraná	Brasil	BR	-61.93267280000001	-10.8781412
55898137d50b7258	Huitzilac	México	MX	-99.2679119	19.0282112
55bf61c6b30cab75	Torremejía	España	ES	-6.366667	38.783333
55c3ccc5c4c088f3	Sollana	España	ES	-0.3830231000000001	39.2779662
55cff4285f9b0c5a	Girona	España	ES	2.8214264	41.9794005
55ef48cc5b5d0ebc	Xochihuehuetlán	México	MX	-98.48699049999999	17.9011865
55f1e0e6edf71a40	Villanueva de Gállego	España	ES	-0.8246595	41.77374880000001
562b254bbb56c6e3	Fuentes de Nava	España	ES	-4.783399	42.08374329999999
562fd5fa80d0f368	Sabana Llana Sur	United States	US	-66.00859299999999	18.39676
5670058a67003eb6	Benalup-Casas Viejas	España	ES	-5.8166423	36.3431854
567ecf17785a35ee	Mutriku	España	ES	-2.3872807	43.3059287
568133aa8d307556	Gines	España	ES	-6.0780749	37.3873487
56933d34eb0f964a	Albacete	España	ES	-1.8585424	38.994349
5696ff20df4f75bc	La Serrada	España	ES	-4.7931105	40.63120929999999
56aa1f419a03c1fb	Mondariz	España	ES	-8.454862799999999	42.2327102
56d55f1d9827a8f5	Alzira	España	ES	-0.4333643	39.1511854
56d9a72028e3dbf7	Sahuaripa	México	MX	-109.2333146	29.0544254
56e525d58114f761	Reynosa	México	MX	-98.29789509999999	26.0508406
56ef44ec5001b257	Fuenlabrada de los Montes	España	ES	-4.9363912	39.131981
5706e1d0f9928d4a	Riudoms	España	ES	1.0548291	41.1387447
57291edf5138000f	As Neves	España	ES	-8.414672999999999	42.0878784
57342fe8c662cd08	Biarritz	France	FR	-1.558626	43.4831519
573936dc8a5f5810	Navas de San Juan	España	ES	-3.3149708	38.1842504
57592f08f275fc5f	Santa Brígida	España	ES	-15.494688	28.0347464
5788eecd99efc093	Huauchinango	México	MX	-98.0628862	20.1757001
57a05ff5f4b19c3c	Monforte de Lemos	España	ES	-7.5158063	42.5190217
57aad62e7657c5c8	Anchuelo	España	ES	-3.2690503	40.46472910000001
57c47fa8f9331a7a	Ponce	United States	US	-66.6134129	18.0117807
57dadf36c43c709a	Portas	España	ES	-8.665559199999999	42.57001109999999
57e0fe26d4cc5f2e	Petrer	España	ES	-0.7719244	38.4807948
57eca538162506f7	Fuente de Pedro Naharro	España	ES	-3.0113166	39.9230123
581a93247b16b416	Santa María de Huerta	España	ES	-2.1782239	41.2620347
582a5683f50f8fe5	Zacapu	México	MX	-101.7956703	19.8125119
584d342dee475e56	Pliego	España	ES	-1.5111806	37.9793819
585d2b37d75bfbfc	Coria	España	ES	-6.5143087	39.9829198
58688909145ada0d	Aeropuerto	México	MX	-89.6604428	20.9338424
588c877884720a1b	Miradero	United States	US	-118.2833583	34.1821747
58d362929debc622	Encamp	Andorra	AD	1.6566377	42.5194138
58f482e72f6cf7b6	Ciénaga Baja	United States	US	-65.85011940000001	18.3862361
59013a5f47d0904b	Esquivias	España	ES	-3.767635899999999	40.1033769
590e9f3315ea23a7	Santander	España	ES	-3.8099803	43.46230569999999
591998c3407f87b5	Noreña	España	ES	-5.7066073	43.3941514
5937c96ac3ca9f32	Reinosa	España	ES	-4.1392622	42.9995287
596477895178fe06	Torroella de Montgrí	España	ES	3.1265315	42.0419133
5970723cbb8cc66e	Aguascalientes	México	MX	-102.2915677	21.8852562
59ba29d8be526e6f	Las Navas del Marqués	España	ES	-4.3333954	40.60182760000001
59c881d08432e272	Sineu	España	ES	3.008815	39.6426503
59d08c41f3229755	Badalona	España	ES	2.2450325	41.4469883
59edb5903f19228b	Baviácora	México	MX	-110.1614936	29.7127364
59edb6097e0af18c	Independencia	México	MX	-103.4463913	25.5493528
5a1f27e1755f9e61	Coronel Freitas	Brasil	BR	-52.7016308	-26.9061983
5a2d410ae362ff31	Llerena	España	ES	-6.016314599999999	38.2376876
5a31f78df98634d6	Entre Ríos	Argentina	AR	-60.49564609999999	-31.7746654
5a6e2af66686eed5	La Alberca de Záncara	España	ES	-2.4925685	39.5141295
5ad003e559cee757	Girona	España	ES	2.8214264	41.9794005
5ad2136def46769c	San Miguel de Salinas	España	ES	-0.7889244	37.9784386
5ad5b014328acdf6	Álvaro Obregón	México	MX	-101.045721	19.8169362
5ae5f59512c678e0	Ataquines	España	ES	-4.8041189	41.1821616
5af62ed9f7d72458	García	México	MX	-100.5861995	25.801032
5afcae22311a435a	Boecillo	España	ES	-4.7005972	41.5415157
5b11d7236c946f35	Basauri	España	ES	-2.8912837	43.23527929999999
5b4f1e96df07d17d	Arroyo de la Encomienda	España	ES	-4.795052999999999	41.626038
5b651185b78d6f0f	Beasain	España	ES	-2.1996575	43.04477139999999
5b8fdfb191abc564	Toledo	Brasil	BR	NA	NA
5b9ed38cde4461e1	Tías	España	ES	-13.6507431	28.9578494
5ba0a56bae142676	Castropodame	España	ES	-6.4683271	42.5820577
5bbe7c144e8a32d1	Almenara	España	ES	-0.2232937	39.753449
5be4e1223d4f1d9c	Tepotzotlán	México	MX	-99.2065202	19.7185096
5bf7a586e48516fa	Yecapixtla	México	MX	-98.8610882	18.8782827
5c0ebae23d0ad552	Balazote	España	ES	-2.1522868	38.884867
5c1bac3778190e71	Monfero	España	ES	-8.0558675	43.3344456
5c8f8207bf3cc806	Figueres	España	ES	2.9581046	42.26550659999999
5cd5cd97eec23768	Aragón	España	ES	-0.9056623	41.5976275
5ce6cfe03de47f9a	Alaquás	España	ES	-0.4598461	39.4563374
5ceabda654fd1ee2	San Juan	Argentina	AR	-68.5385941	-31.5351074
5cf2385f7bb3a26f	Puerto Peñasco	México	MX	-113.5311843	31.3268218
5cf549d14b7cac8c	Peñíscola	España	ES	0.3654204	40.3593167
5cff02c9deb524f3	San Luis Potosí	México	MX	-100.9855409	22.1564699
5d169b3597f7182d	Almussafes	España	ES	-0.413208	39.29276530000001
5d30fdc1138ce751	Baza	España	ES	-2.7769904	37.4862228
5d6f6e5a05baf3b3	Pantoja	España	ES	-3.836269399999999	40.0448315
5dc049ba516f9b25	Valdepeñas	España	ES	-3.3876655	38.7605618
5dc5eda4299abdd5	Montalegre	Portugal	PT	-7.7886089	41.825411
5dea026f1474d609	Casas del Castañar	España	ES	-5.904654499999999	40.1081801
5e0a89c985f20e4a	Puebla de Sancho Pérez	España	ES	-6.354516900000001	38.3865521
5e18fc5ee4604d3f	Granadilla de Abona	España	ES	-16.5584071	28.0958456
5e3c5c4906c4fd26	Susúa Baja	United States	US	-66.8856247	18.0096047
5e3ed4076883b34b	Cuautlancingo	México	MX	-98.2724536	19.0966286
5e420bf441fe5746	Voto	España	ES	-3.5205641	43.3333479
5e49cd7bb9ee4177	São Sepé	Brasil	BR	-53.5718212	-30.1639889
5e4b6d601a1a2352	Lleida	España	ES	0.6200146	41.6175899
5e6256dd983aaac1	Mos	España	ES	-8.6051092	42.2051349
5e790dd23b769beb	Arenas de San Pedro	España	ES	-5.083295199999999	40.210266
5e998eaa02492b79	Roquetas de Mar	España	ES	-2.6288523	36.7637909
5ea979bd3146333d	Marana	United States	US	-111.2224422	32.436381
5ecec00cb44d06a5	Santa Cruz de Bezana	España	ES	-3.9024482	43.4425958
5ee44217027fb56d	Valle de Chalco Solidaridad	México	MX	-98.9388299	19.2918652
5f27a7c588b29787	Portales Sur	México	MX	-99.1497664	19.3604024
5f520bfa1200cb6a	Alpedrete	España	ES	-4.031169000000001	40.6621635
5f54077e19ed6d0a	Montornès del Vallès	España	ES	2.2679632	41.5439491
5f89ab0168843031	Pitiquito	México	MX	-112.0548641	30.67809219999999
5fa0d12cd5883428	Monzón	España	ES	0.1928216	41.9157645
5fb807c773644104	Candelaria	México	MX	-91.04313669999999	18.1859294
5fca2b580c6f379e	Montblanc	España	ES	1.16159	41.3744315
5fca975663718719	Tucumán	Argentina	AR	-65.2175903	-26.8082848
5ff8a5c4d230101a	Mataró	España	ES	2.4447406	41.5381124
5ffc8700ad0a3bae	Carballo	España	ES	-8.6964246	43.248668
604287040924b95b	Descalabrado	United States	US	-66.4346151	18.0063533
6062d17564dc9eee	Centro Urbano Interlomas	México	MX	-99.26990029999999	19.402179
6069a574388f520f	Demajagua	United States	US	-65.6391157	18.2886152
607358f5dbace76a	Yuma	United States	US	-114.6276916	32.6926512
609d1bbc180f1434	Coyoacán	México	MX	-99.16291310000001	19.3486926
609d550e52c96253	Cádiz	España	ES	-6.2885962	36.5270612
60cccc0c755af900	La Línea de la Concepción	España	ES	-5.3494719	36.1682563
60e2518a99e01f00	Bragança	Portugal	PT	-6.756737999999999	41.8061131
60ea58c31747bd7c	Belmez	España	ES	-5.207095499999999	38.2710887
6111ac0b325ea0f6	Hervás	España	ES	-5.861097	40.2728719
6122e23aa43d5c65	Maqueda	España	ES	-4.3700029	40.0662793
613c8ea3c77e457f	Santa María Colotepec	México	MX	-96.93780509999999	15.8969852
6181f9c4355d3a6d	Eduardo Ruíz	México	MX	-101.2199175	19.7203753
61a2a2d0cb8f6917	L'Alcúdia	España	ES	-0.5045206	39.1974843
61b28fd8e1f8065d	Santa Cruz	Argentina	AR	-69.24743529999999	-51.6352821
61bb485747cd9f92	Huatabampo	México	MX	-109.6418609	26.8271492
61cab26dd9f58504	Sort	España	ES	1.1287747	42.4103118
61d2919bafbb5c1c	Delicias	México	MX	-105.4595306	28.1871201
61d99fdf4eb1a8f0	Carcabuey	España	ES	-4.2734009	37.4427807
61fe09dfbe90f684	Laguna de Duero	España	ES	-4.7215266	41.5823975
624c7c7a6c0e0b6c	Aguadilla	United States	US	-67.153952	18.454712
6258b3795e2efc9e	Atlatlahucan	México	MX	-98.89970149999999	18.9353236
628f2e1cd81bfd52	Píñar	España	ES	-3.4391076	37.4416148
62b15c37f5c92b82	Herrera del Duque	España	ES	-5.050761200000001	39.1686078
62bc678877f0168b	Torrox	España	ES	-3.9514923	36.7544783
62ca6975d4a435d9	San Mateo Atenco	México	MX	-99.5324296	19.2630031
62f693a592bb3e95	Argecilla	España	ES	-2.8172062	40.8833661
630f53600c07c31f	Ledaña	España	ES	-1.7186056	39.3559601
6316ef9bfaf6eaba	Linares	México	MX	-99.56178469999999	24.8639494
6359b153f2d3ef9f	Potes	España	ES	-4.623785799999999	43.15358140000001
638c15e64344e1c3	Gómez Palacio	México	MX	-103.485862	25.5891476
639ca62ccf68ff14	Sant Joan	España	ES	3.0388429	39.5954385
639cdc444f2c74db	Canguçu	Brasil	BR	-52.6787852	-31.3964785
63a64aa2411f5545	Vilafranca del Penedès	España	ES	1.6979398	41.3461265
63b42cf9e0b05dad	Boca del Río	México	MX	-96.10632040000002	19.106273
63b8ba114723a129	San Sebastián de los Reyes	España	ES	-3.5913939	40.5688791
64111eacec1c3379	Catarroja	España	ES	-0.4034584	39.4038783
641358747718c0b1	Carcaixent	España	ES	-0.4543496	39.1015624
64661f0586480c82	Imbéry	United States	US	-66.5551326	18.4377534
64770f35951c5842	Cristina	España	ES	-5.447010000000001	36.6746661
64b9d17c470896b2	Iruña de Oca	España	ES	-2.8277963	42.8192346
64bb3727f34056d2	Eskoriatza	España	ES	-2.5278399	43.0165575
64bd80b026a37440	Ondara	España	ES	0.0198218	38.8244658
64c1b392d36a0df9	Marmolejo	España	ES	-4.1692941	38.0449522
64c4e098505f79bf	Tresviso	España	ES	-4.6679637	43.2570793
64f30f4584106bf7	Doña Mencía	España	ES	-4.3577976	37.5544848
65365cc8f63d9693	San Bartolomé de la Torre	España	ES	-7.1045431	37.4465111
6558ac2d80bf0485	Valverde	España	ES	-17.9413323	27.793241
6582523387242497	Bío-Bío	Chile	CL	-72.331113	-36.9777206
